id, orig-N, orig-E, orig-time, basic-N, basic-E, basic-time, known-N, known-E, known-time, all_dom-N, all_dom-E, all_dom-time, fast_dom-N, fast_dom-E, fast_dom-time, dom1-N, dom1-E, dom1-time, dom2-N, dom2-E, dom2-time, dom3-N, dom3-E, dom3-time, dom4-N, dom4-E, dom4-time, dom5-N, dom5-E, dom5-time, dom_nca-N, dom_nca-E, dom_nca-time, dom_nca_full-N, dom_nca_full-E, dom_nca_full-time, dom_mixed-N, dom_mixed-E, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-E, dom_mixed_full-time
h_067, 8191, 138733, 0.00, 7974, 135505, 0.01, 7622, 110477, 0.33, 6827, 76468, 7.05, 7002, 85833, 10.95, 6967, 84986, 14.38, 6933, 83988, 18.54, 6933, 83989, 22.42, 7002, 85833, 25.76, 6933, 83989, 29.70, 6934, 84193, 33.21, 6933, 83989, 37.32, 6950, 84481, 40.85, 6933, 83989, 45.03
h_068, 25678, 121390, 0.00, 24284, 119261, 0.02, 5397, 19780, 0.06, 5397, 19780, 0.42, 5397, 19780, 0.50, 5397, 19780, 0.57, 5397, 19780, 0.64, 5397, 19780, 0.70, 5397, 19780, 0.76, 5397, 19780, 0.83, 5397, 19780, 0.89, 5397, 19780, 0.96, 5397, 19780, 1.02, 5397, 19780, 1.09
h_069, 8187, 156904, 0.00, 8118, 156328, 0.01, 8033, 143696, 0.21, 7917, 138586, 2.55, 7923, 139958, 4.04, 7921, 139945, 5.45, 7921, 139942, 7.05, 7923, 139989, 8.45, 7923, 139958, 9.88, 7921, 139945, 11.50, 7921, 140430, 12.53, 7921, 139945, 14.05, 7922, 140021, 15.30, 7921, 139945, 16.84
h_071, 8192, 168714, 0.00, 8185, 168612, 0.01, 8131, 143821, 0.19, 6846, 85142, 3.31, 6886, 86866, 5.92, 6896, 87219, 7.97, 6890, 86993, 10.49, 6881, 86727, 12.96, 6886, 86866, 15.45, 6881, 86727, 18.06, 6880, 86829, 20.43, 6881, 86727, 22.90, 6915, 88365, 25.18, 6881, 86727, 27.82
h_072, 32078, 149020, 0.00, 29907, 145557, 0.03, 7308, 26795, 0.08, 7308, 26795, 0.57, 7308, 26795, 0.65, 7308, 26795, 0.74, 7308, 26795, 0.83, 7308, 26795, 0.92, 7308, 26795, 1.00, 7308, 26795, 1.10, 7308, 26795, 1.18, 7308, 26795, 1.27, 7308, 26795, 1.36, 7308, 26795, 1.47
h_073, 16362, 166938, 0.00, 14889, 158137, 0.02, 14486, 145950, 0.38, 14201, 141104, 9.34, 14341, 143768, 11.69, 14281, 143341, 14.61, 14266, 143170, 17.63, 14283, 143335, 20.15, 14341, 143768, 22.44, 14266, 143170, 25.92, 14289, 143365, 28.42, 14266, 143170, 31.84, 14266, 143180, 34.99, 14266, 143170, 38.42
h_074, 16370, 169955, 0.00, 14826, 156883, 0.02, 10383, 85143, 0.56, 6802, 40000, 3.86, 6988, 41743, 6.57, 7123, 42667, 8.62, 7020, 41772, 11.42, 6956, 41433, 14.06, 6988, 41743, 16.69, 6956, 41433, 19.70, 6960, 41568, 22.19, 6956, 41433, 25.10, 7141, 43168, 27.47, 6956, 41433, 30.19
h_075, 34978, 169522, 0.00, 33733, 167746, 0.03, 6272, 22917, 0.09, 6272, 22917, 0.53, 6272, 22917, 0.62, 6272, 22917, 0.71, 6272, 22917, 0.81, 6272, 22917, 0.90, 6272, 22917, 0.98, 6272, 22917, 1.07, 6272, 22917, 1.15, 6272, 22917, 1.24, 6272, 22917, 1.34, 6272, 22917, 1.44
h_076, 36705, 170621, 0.00, 34231, 166748, 0.03, 8543, 31076, 0.09, 8543, 31076, 0.67, 8543, 31076, 0.77, 8543, 31076, 0.87, 8543, 31076, 0.98, 8543, 31076, 1.08, 8543, 31076, 1.21, 8543, 31076, 1.36, 8543, 31076, 1.48, 8543, 31076, 1.60, 8543, 31076, 1.71, 8543, 31076, 1.82
h_077, 62586, 147892, 0.00, 8094, 44445, 0.03, 8083, 44392, 0.08, 8083, 44392, 0.87, 8083, 44392, 0.95, 8083, 44392, 1.04, 8083, 44392, 1.12, 8083, 44392, 1.21, 8083, 44392, 1.29, 8083, 44392, 1.38, 8083, 44392, 1.44, 8083, 44392, 1.52, 8083, 44392, 1.61, 8083, 44392, 1.69
h_078, 8191, 204075, 0.00, 8180, 203963, 0.01, 8175, 199081, 0.20, 8160, 198079, 2.65, 8168, 198713, 3.28, 8161, 198547, 4.41, 8160, 198512, 5.61, 8160, 198512, 6.69, 8168, 198713, 7.31, 8160, 198512, 8.67, 8160, 198518, 9.73, 8160, 198512, 11.04, 8160, 198512, 12.16, 8160, 198512, 13.49
h_079, 16382, 216334, 0.00, 16017, 213524, 0.03, 15858, 198257, 0.47, 15653, 192515, 8.63, 15717, 195516, 11.06, 15696, 195311, 13.83, 15686, 195175, 16.82, 15694, 195289, 19.29, 15717, 195516, 21.81, 15686, 195175, 25.12, 15691, 195322, 27.54, 15686, 195175, 30.67, 15687, 195200, 33.69, 15686, 195175, 36.90
h_081, 32662, 224254, 0.00, 23929, 141502, 0.36, 23872, 141188, 0.67, 23907, 141356, 1.17, 23895, 141318, 1.53, 23839, 141020, 1.89, 23892, 141254, 2.31, 23899, 141286, 2.73, 23905, 141356, 3.07, 23910, 141376, 3.45, 23887, 141218, 3.96, 23871, 141140, 4.35, 23857, 141102, 4.91, 23893, 141308, 5.31
h_082, 48665, 222764, 0.00, 44735, 216441, 0.04, 11877, 43419, 0.13, 11877, 43419, 1.08, 11877, 43419, 1.23, 11877, 43419, 1.43, 11877, 43419, 1.62, 11877, 43419, 1.77, 11877, 43419, 1.91, 11877, 43419, 2.06, 11877, 43419, 2.20, 11877, 43419, 2.36, 11877, 43419, 2.50, 11877, 43419, 2.65
h_083, 32735, 256256, 0.00, 30893, 247080, 0.03, 24661, 164765, 0.46, 19872, 108095, 3.23, 19876, 108147, 5.28, 19905, 108375, 6.91, 19944, 108644, 9.11, 19876, 108147, 11.18, 19876, 108147, 13.38, 19876, 108147, 15.61, 19876, 108154, 17.70, 19876, 108147, 19.86, 20010, 109491, 21.77, 19876, 108147, 23.92
h_084, 16383, 273584, 0.00, 14952, 243441, 0.02, 10832, 114331, 0.87, 6505, 42475, 7.37, 6897, 47334, 12.69, 7069, 48645, 17.64, 6849, 46529, 23.42, 6803, 46262, 28.55, 6897, 47334, 33.97, 6803, 46262, 39.42, 6813, 46720, 44.41, 6803, 46262, 50.16, 6989, 48212, 54.99, 6803, 46262, 60.45
h_085, 16384, 283794, 0.00, 16363, 283600, 0.02, 16306, 253838, 0.41, 16009, 239064, 4.44, 16023, 243929, 6.78, 16013, 243649, 9.17, 16010, 243563, 11.99, 16010, 243562, 14.59, 16023, 243929, 16.88, 16010, 243562, 19.80, 16010, 244334, 21.95, 16010, 243562, 24.87, 16012, 243844, 27.19, 16010, 243562, 30.03
h_086, 8192, 295951, 0.00, 8173, 295758, 0.01, 8173, 294698, 0.17, 8171, 294479, 34.36, 8171, 294611, 34.90, 8171, 294611, 35.38, 8171, 294611, 35.99, 8171, 294611, 36.49, 8171, 294611, 36.99, 8171, 294611, 37.52, 8171, 294613, 37.86, 8171, 294611, 38.38, 8171, 294611, 38.88, 8171, 294611, 39.40
h_087, 58960, 269439, 0.00, 54119, 261749, 0.05, 14650, 53593, 0.16, 14650, 53593, 1.37, 14650, 53593, 1.53, 14650, 53593, 1.71, 14650, 53593, 1.89, 14650, 53593, 2.06, 14650, 53593, 2.23, 14650, 53593, 2.41, 14650, 53593, 2.56, 14650, 53593, 2.75, 14650, 53593, 2.92, 14650, 53593, 3.11
h_088, 60892, 286474, 0.00, 57367, 281017, 0.05, 12900, 47422, 0.17, 12900, 47422, 1.16, 12900, 47422, 1.32, 12900, 47422, 1.50, 12900, 47422, 1.68, 12900, 47422, 1.84, 12900, 47422, 2.02, 12900, 47422, 2.20, 12900, 47422, 2.36, 12900, 47422, 2.57, 12900, 47422, 2.78, 12900, 47422, 2.96
h_089, 8192, 358201, 0.00, 8192, 358201, 0.02, 8192, 351705, 0.26, 8191, 351194, 9.26, 8191, 351643, 10.06, 8191, 351643, 10.84, 8191, 351643, 11.65, 8191, 351643, 12.52, 8191, 351643, 13.30, 8191, 351643, 14.15, 8191, 351644, 14.75, 8191, 351643, 15.59, 8191, 351645, 16.26, 8191, 351643, 17.11
h_090, 16382, 353824, 0.00, 16220, 352445, 0.03, 16197, 349054, 0.40, 16179, 348277, 4.77, 16179, 348541, 6.55, 16181, 348605, 7.94, 16179, 348541, 9.64, 16179, 348541, 11.27, 16179, 348541, 12.93, 16179, 348541, 14.58, 16179, 348549, 15.96, 16179, 348541, 17.60, 16179, 348541, 19.28, 16179, 348541, 20.98
h_091, 16384, 354031, 0.00, 16220, 352560, 0.02, 16200, 349181, 0.33, 16196, 348692, 3.90, 16196, 349039, 4.98, 16196, 349039, 5.98, 16196, 349039, 6.96, 16196, 349039, 8.03, 16196, 349039, 9.09, 16196, 349039, 10.20, 16196, 349047, 10.97, 16196, 349039, 12.10, 16196, 349039, 13.26, 16196, 349039, 14.34
h_092, 63674, 306833, 0.00, 61115, 302870, 0.06, 11959, 43682, 0.20, 11959, 43682, 1.12, 11959, 43682, 1.29, 11959, 43682, 1.48, 11959, 43682, 1.66, 11959, 43682, 1.83, 11959, 43682, 2.00, 11959, 43682, 2.19, 11959, 43682, 2.35, 11959, 43682, 2.54, 11959, 43682, 2.73, 11959, 43682, 2.92
h_093, 32748, 363878, 0.00, 31835, 357988, 0.04, 30418, 296031, 0.79, 29423, 271969, 9.85, 29537, 278550, 14.27, 29457, 277326, 19.34, 29444, 277205, 25.31, 29448, 277277, 30.60, 29537, 278550, 35.08, 29444, 277205, 41.05, 29457, 279101, 45.42, 29444, 277205, 51.51, 29445, 277424, 56.50, 29444, 277205, 62.57
h_094, 68946, 335845, 0.00, 66705, 332553, 0.06, 12115, 44357, 0.19, 12115, 44357, 1.18, 12115, 44357, 1.37, 12115, 44357, 1.57, 12115, 44357, 1.77, 12115, 44357, 1.96, 12115, 44357, 2.18, 12115, 44357, 2.42, 12115, 44357, 2.61, 12115, 44357, 2.81, 12115, 44357, 3.02, 12115, 44357, 3.23
h_095, 32759, 409363, 0.00, 32465, 407264, 0.05, 31815, 361814, 0.35, 31064, 345459, 2.54, 31064, 345467, 4.23, 31064, 345467, 5.71, 31064, 345467, 7.25, 31064, 345467, 8.81, 31064, 345467, 10.55, 31064, 345467, 12.12, 31064, 345493, 13.85, 31064, 345467, 15.51, 31059, 345462, 16.90, 31064, 345467, 18.47
h_096, 34546, 421534, 0.00, 2559, 27350, 0.12, 0, 0, 0.13, 0, 0, 0.14, 0, 0, 0.14, 0, 0, 0.15, 0, 0, 0.16, 0, 0, 0.16, 0, 0, 0.17, 0, 0, 0.17, 0, 0, 0.18, 0, 0, 0.19, 0, 0, 0.19, 0, 0, 0.20
h_097, 16381, 458925, 0.00, 16051, 455835, 0.03, 16031, 454823, 0.38, 16026, 454615, 5.79, 16026, 454675, 6.64, 16028, 454708, 7.41, 16026, 454675, 8.47, 16026, 454675, 9.47, 16026, 454675, 10.35, 16026, 454675, 11.24, 16026, 454675, 12.02, 16026, 454675, 12.99, 16026, 454675, 13.85, 16026, 454675, 14.76
h_098, 32766, 503494, 0.00, 32475, 501156, 0.04, 32294, 470278, 1.03, 32106, 461601, 16.49, 32154, 466546, 21.81, 32149, 466484, 28.23, 32136, 466297, 34.77, 32140, 466430, 40.73, 32154, 466546, 46.15, 32136, 466297, 53.00, 32136, 466503, 58.30, 32136, 466297, 65.11, 32136, 466329, 71.23, 32136, 466297, 77.95
h_099, 97898, 447979, 0.00, 89898, 435171, 0.10, 23963, 88122, 0.34, 23963, 88122, 2.66, 23963, 88122, 2.97, 23963, 88122, 3.33, 23963, 88122, 3.74, 23963, 88122, 4.15, 23963, 88122, 4.49, 23963, 88122, 4.84, 23963, 88122, 5.12, 23963, 88122, 5.46, 23963, 88122, 5.80, 23963, 88122, 6.15
h_100, 75879, 508837, 0.00, 3882, 41339, 0.10, 690, 5803, 0.15, 535, 3728, 134.80, 537, 3950, 134.88, 537, 3950, 135.25, 537, 3950, 135.64, 537, 3950, 136.04, 537, 3950, 136.12, 537, 3950, 136.50, 538, 3985, 137.84, 537, 3950, 138.22, 537, 3950, 138.59, 537, 3950, 138.98
h_101, 65531, 618237, 0.00, 64757, 613941, 0.07, 59136, 508459, 0.85, 46916, 316924, 6.96, 46917, 316948, 12.33, 46927, 317029, 16.52, 46950, 317300, 22.35, 46917, 316948, 27.67, 46917, 316948, 33.03, 46917, 316948, 38.41, 46917, 316948, 43.51, 46917, 316948, 49.01, 46942, 317644, 54.22, 46917, 316948, 59.59
h_102, 265009, 418956, 0.00, 3, 6, 0.38, 0, 0, 0.39, 0, 0, 0.39, 0, 0, 0.39, 0, 0, 0.39, 0, 0, 0.39, 0, 0, 0.39, 0, 0, 0.39, 0, 0, 0.39, 0, 0, 0.39, 0, 0, 0.39, 0, 0, 0.39, 0, 0, 0.39
h_104, 65499, 640429, 0.00, 64203, 632581, 0.10, 61310, 547514, 0.84, 58551, 497289, 5.74, 58551, 497291, 9.58, 58551, 497291, 12.53, 58559, 497393, 16.19, 58551, 497291, 19.97, 58551, 497291, 23.77, 58551, 497291, 27.87, 58551, 497301, 31.71, 58551, 497291, 35.48, 58554, 497427, 38.83, 58551, 497291, 42.85
h_105, 65536, 652583, 0.00, 65181, 650588, 0.09, 61067, 579859, 0.68, 44909, 306105, 4.95, 44909, 306105, 8.84, 44909, 306105, 12.51, 44912, 306135, 16.75, 44909, 306105, 20.70, 44909, 306105, 24.55, 44909, 306105, 28.71, 44909, 306105, 32.54, 44909, 306105, 36.68, 44914, 306222, 40.40, 44909, 306105, 44.29
h_106, 65530, 654158, 0.00, 65171, 652179, 0.07, 60032, 572310, 0.74, 43613, 295229, 5.37, 43613, 295229, 9.90, 43613, 295229, 13.80, 43620, 295279, 18.51, 43613, 295229, 22.94, 43613, 295229, 27.43, 43613, 295229, 31.87, 43613, 295229, 36.35, 43613, 295229, 41.00, 43620, 295338, 45.20, 43613, 295229, 49.80
h_107, 32763, 699385, 0.00, 32333, 695314, 0.06, 32276, 690365, 0.66, 32259, 689482, 10.20, 32266, 689937, 12.12, 32265, 689891, 14.28, 32265, 689891, 17.09, 32265, 689891, 19.64, 32266, 689937, 21.75, 32265, 689891, 24.41, 32265, 689895, 26.30, 32265, 689891, 28.95, 32265, 689891, 31.56, 32265, 689891, 34.24
h_108, 65536, 688044, 0.00, 35017, 207388, 0.89, 35017, 207388, 1.52, 35017, 207388, 2.29, 35017, 207388, 2.92, 35017, 207388, 3.56, 35017, 207388, 4.19, 35017, 207388, 4.82, 35017, 207388, 5.49, 35017, 207388, 6.14, 35017, 207388, 6.76, 35017, 207388, 7.42, 35017, 207388, 8.07, 35017, 207388, 8.72
h_109, 8192, 839576, 0.00, 8192, 839576, 0.03, 8192, 839248, 0.35, 8192, 839200, 57.47, 8192, 839248, 58.18, 8192, 839248, 59.04, 8192, 839248, 59.86, 8192, 839248, 60.59, 8192, 839248, 61.30, 8192, 839248, 62.10, 8192, 839248, 62.85, 8192, 839248, 63.75, 8192, 839248, 64.62, 8192, 839248, 65.51
h_110, 32768, 826394, 0.00, 32680, 825409, 0.05, 32667, 819212, 0.81, 32650, 818155, 39.03, 32660, 818945, 41.80, 32659, 818902, 45.09, 32659, 818902, 48.98, 32659, 818902, 52.39, 32660, 818945, 55.09, 32659, 818902, 58.70, 32659, 818917, 61.33, 32659, 818902, 64.82, 32659, 818904, 68.02, 32659, 818902, 71.70
h_111, 77360, 828161, 0.00, 925, 2389, 0.14, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.16, 26, 54, 0.16, 26, 54, 0.16, 26, 54, 0.16
h_112, 8192, 944523, 0.00, 8192, 944523, 0.02, 8192, 940889, 0.58, 8191, 940554, 211.71, 8191, 940694, 212.96, 8191, 940694, 214.31, 8191, 940694, 215.99, 8191, 940694, 217.21, 8191, 940694, 218.48, 8191, 940694, 219.87, 8191, 940694, 221.17, 8191, 940694, 222.56, 8191, 940694, 223.91, 8191, 940694, 225.43
h_113, 192409, 854377, 0.00, 3, 6, 0.82, 0, 0, 0.83, 0, 0, 0.83, 0, 0, 0.83, 0, 0, 0.83, 0, 0, 0.83, 0, 0, 0.83, 0, 0, 0.83, 0, 0, 0.83, 0, 0, 0.83, 0, 0, 0.83, 0, 0, 0.83, 0, 0, 0.83
h_114, 187341, 865700, 0.00, 173693, 844287, 0.28, 43852, 160915, 0.88, 43852, 160915, 6.51, 43852, 160915, 7.28, 43852, 160915, 8.38, 43852, 160915, 9.36, 43852, 160915, 10.29, 43852, 160915, 11.08, 43852, 160915, 11.98, 43852, 160915, 12.73, 43852, 160915, 13.74, 43852, 160915, 14.64, 43852, 160915, 15.56
h_115, 262111, 1234877, 0.00, 131231, 576758, 0.35, 7838, 24254, 1.08, 5972, 13480, 2.56, 5991, 13557, 3.81, 6008, 13631, 5.17, 5996, 13567, 6.36, 5991, 13557, 7.52, 5991, 13557, 8.68, 5991, 13557, 10.02, 5991, 13558, 11.19, 5991, 13557, 12.42, 5991, 13569, 13.56, 5991, 13557, 14.72
h_116, 299580, 1363755, 0.00, 274030, 1322966, 0.44, 75285, 275881, 1.43, 75285, 275881, 12.04, 75285, 275881, 13.42, 75285, 275881, 14.90, 75285, 275881, 16.34, 75285, 275881, 17.82, 75285, 275881, 19.34, 75285, 275881, 21.03, 75285, 275881, 22.45, 75285, 275881, 24.18, 75285, 275881, 25.73, 75285, 275881, 27.39
h_117, 325729, 1469679, 0.00, 53155, 780225, 0.85, 33362, 583613, 1.59, 32742, 572102, 309.74, 32843, 578636, 312.11, 32748, 578284, 386.38, 32747, 578278, 473.11, 32747, 578278, 546.27, 32843, 578636, 548.71, 32747, 578278, 622.93, 32747, 578301, 696.68, 32747, 578278, 783.48, 32747, 578278, 857.22, 32747, 578278, 928.97
h_118, 81306, 1768135, 0.00, 51620, 1242460, 0.24, 11505, 167566, 4.02, 6688, 67803, 973.92, 7016, 75566, 981.55, 7046, 74789, 1085.44, 6928, 73439, 1259.19, 6924, 74365, 1415.69, 7016, 75566, 1423.24, 6922, 73330, 1576.70, 7002, 74755, 1712.18, 6900, 73619, 1872.49, 6899, 73375, 2038.54, 6897, 73328, 2199.47
h_119, 342573, 1619304, 0.00, 323730, 1590029, 0.48, 71796, 262729, 1.76, 71796, 262729, 13.08, 71796, 262729, 14.80, 71796, 262729, 16.66, 71796, 262729, 18.49, 71796, 262729, 20.07, 71796, 262729, 21.70, 71796, 262729, 23.52, 71796, 262729, 25.09, 71796, 262729, 26.99, 71796, 262729, 28.95, 71796, 262729, 30.80
h_120, 32768, 2049515, 0.00, 32174, 2039595, 0.09, 32165, 2037874, 1.67, 32165, 2037824, 12.62, 32165, 2037874, 15.28, 32165, 2037874, 18.04, 32165, 2037874, 21.06, 32165, 2037874, 23.79, 32165, 2037874, 26.61, 32165, 2037874, 29.73, 32165, 2037874, 31.96, 32165, 2037874, 34.80, 32165, 2037874, 37.61, 32165, 2037874, 40.61
h_121, 16384, 2076651, 0.00, 16384, 2076651, 0.06, 16384, 2074086, 1.53, 16384, 2073945, 15.71, 16384, 2074086, 18.21, 16384, 2074086, 20.99, 16384, 2074086, 23.70, 16384, 2074086, 26.07, 16384, 2074086, 28.43, 16384, 2074086, 31.27, 16384, 2074086, 33.89, 16384, 2074086, 36.70, 16384, 2074086, 39.55, 16384, 2074086, 42.46
h_122, 2048, 2097152, 0.00, 2048, 2097152, 0.06, 2048, 2097152, 3.64, 2048, 2097152, 138.17, 2048, 2097152, 146.73, 2048, 2097152, 156.05, 2048, 2097152, 165.19, 2048, 2097152, 173.69, 2048, 2097152, 181.97, 2048, 2097152, 191.37, 2048, 2097152, 196.33, 2048, 2097152, 205.42, 2048, 2097152, 214.26, 2048, 2097152, 223.15
h_123, 4096, 2097152, 0.00, 4096, 2097152, 0.05, 4096, 2097152, 3.64, 4096, 2097152, 122.49, 4096, 2097152, 128.96, 4096, 2097152, 135.37, 4096, 2097152, 141.57, 4096, 2097152, 147.60, 4096, 2097152, 153.94, 4096, 2097152, 160.10, 4096, 2097152, 163.72, 4096, 2097152, 170.07, 4096, 2097152, 176.38, 4096, 2097152, 182.67
h_124, 8192, 2097152, 0.00, 8192, 2097152, 0.06, 8192, 2097152, 2.87, 8192, 2097152, 16.34, 8192, 2097152, 20.65, 8192, 2097152, 25.12, 8192, 2097152, 29.82, 8192, 2097152, 34.10, 8192, 2097152, 38.27, 8192, 2097152, 42.62, 8192, 2097152, 45.73, 8192, 2097152, 50.17, 8192, 2097152, 54.36, 8192, 2097152, 58.54
h_125, 16384, 2097152, 0.00, 16384, 2097152, 0.07, 16384, 2097152, 2.36, 16384, 2097152, 19.58, 16384, 2097152, 22.93, 16384, 2097152, 26.28, 16384, 2097152, 29.72, 16384, 2097152, 33.15, 16384, 2097152, 36.75, 16384, 2097152, 40.31, 16384, 2097152, 42.96, 16384, 2097152, 46.88, 16384, 2097152, 50.63, 16384, 2097152, 54.30
h_126, 65536, 2048311, 0.00, 65513, 2047962, 0.12, 65502, 2025125, 1.72, 65495, 2023390, 42.63, 65495, 2024784, 49.23, 65495, 2024784, 55.12, 65495, 2024784, 62.28, 65495, 2024784, 68.50, 65495, 2024784, 74.91, 65495, 2024784, 81.19, 65495, 2024789, 86.19, 65495, 2024784, 92.63, 65495, 2024786, 97.51, 65495, 2024784, 103.85
h_127, 32768, 2128971, 0.00, 32764, 2128921, 0.08, 32762, 2127714, 1.27, 32762, 2127644, 51.78, 32762, 2127714, 53.91, 32762, 2127714, 56.27, 32762, 2127714, 58.90, 32762, 2127714, 60.98, 32762, 2127714, 63.10, 32762, 2127714, 65.59, 32762, 2127714, 67.69, 32762, 2127714, 70.10, 32762, 2127714, 72.46, 32762, 2127714, 74.88
h_128, 32768, 2130600, 0.00, 32764, 2130565, 0.08, 32764, 2129479, 1.30, 32764, 2129414, 12.88, 32764, 2129479, 14.96, 32764, 2129479, 17.34, 32764, 2129479, 19.59, 32764, 2129479, 21.73, 32764, 2129479, 23.83, 32764, 2129479, 26.11, 32764, 2129479, 28.05, 32764, 2129479, 30.38, 32764, 2129479, 32.66, 32764, 2129479, 35.04
h_129, 32768, 2148521, 0.00, 32768, 2148521, 0.10, 32768, 2148521, 2.24, 32768, 2148521, 40.67, 32768, 2148521, 43.98, 32768, 2148521, 47.35, 32768, 2148521, 50.72, 32768, 2148521, 54.05, 32768, 2148521, 57.49, 32768, 2148521, 61.03, 32768, 2148521, 63.42, 32768, 2148521, 66.91, 32768, 2148521, 70.61, 32768, 2148521, 73.92
h_130, 16384, 2192284, 0.00, 16384, 2192284, 0.06, 16384, 2172703, 2.07, 16384, 2172032, 45.73, 16384, 2172693, 51.30, 16384, 2172693, 56.91, 16384, 2172693, 62.48, 16384, 2172693, 68.02, 16384, 2172693, 73.46, 16384, 2172693, 79.34, 16384, 2172699, 83.30, 16384, 2172693, 89.63, 16384, 2172698, 93.84, 16384, 2172693, 99.85
h_131, 16384, 2194576, 0.00, 16384, 2194576, 0.07, 16384, 2174477, 2.37, 16384, 2173797, 43.31, 16384, 2174471, 48.13, 16384, 2174471, 53.26, 16384, 2174471, 58.30, 16384, 2174471, 63.11, 16384, 2174471, 67.89, 16384, 2174471, 73.23, 16384, 2174475, 77.66, 16384, 2174471, 83.44, 16384, 2174473, 87.94, 16384, 2174471, 93.26
h_132, 65536, 2184865, 0.00, 65535, 2184855, 0.12, 65528, 2146479, 1.96, 65518, 2143629, 35.04, 65520, 2146126, 41.57, 65520, 2146126, 47.13, 65520, 2146126, 55.66, 65520, 2146126, 62.48, 65520, 2146126, 69.19, 65520, 2146126, 76.11, 65520, 2146138, 81.42, 65520, 2146126, 88.28, 65520, 2146126, 94.99, 65520, 2146126, 101.98
h_133, 131065, 2130456, 0.00, 130077, 2122014, 0.23, 129762, 2045613, 4.18, 129488, 2030078, 86.70, 129534, 2039514, 106.60, 129543, 2039641, 124.81, 129524, 2039303, 149.74, 129527, 2039401, 169.95, 129534, 2039514, 190.16, 129524, 2039303, 213.02, 129527, 2039634, 232.36, 129524, 2039303, 255.44, 129524, 2039321, 276.07, 129524, 2039303, 298.79
h_134, 131065, 2131741, 0.00, 129996, 2122528, 0.19, 129570, 2044096, 4.81, 129256, 2027754, 99.56, 129305, 2037346, 123.46, 129293, 2036968, 156.35, 129280, 2036797, 195.33, 129283, 2036896, 227.54, 129305, 2037346, 251.05, 129280, 2036797, 287.95, 129280, 2037090, 316.33, 129280, 2036797, 350.54, 129280, 2036811, 384.14, 129280, 2036797, 420.40
h_135, 32768, 2235835, 0.00, 32455, 2230585, 0.12, 32439, 2228690, 1.82, 32435, 2228247, 16.40, 32435, 2228281, 21.90, 32435, 2228281, 26.86, 32435, 2228281, 33.64, 32435, 2228281, 39.71, 32435, 2228281, 45.28, 32435, 2228281, 51.14, 32435, 2228286, 54.87, 32435, 2228281, 60.37, 32435, 2228281, 65.91, 32435, 2228281, 71.48
h_136, 32768, 2240608, 0.00, 32457, 2234920, 0.12, 32451, 2233599, 2.04, 32450, 2233409, 16.39, 32450, 2233460, 21.39, 32450, 2233460, 26.20, 32450, 2233460, 32.29, 32450, 2233460, 37.06, 32450, 2233460, 41.95, 32450, 2233460, 47.24, 32450, 2233466, 50.45, 32450, 2233460, 55.78, 32450, 2233460, 61.17, 32450, 2233460, 67.13
h_137, 32768, 2241646, 0.00, 32415, 2236524, 0.09, 32406, 2234885, 1.35, 32405, 2234702, 15.10, 32405, 2234751, 19.34, 32405, 2234751, 23.83, 32405, 2234751, 28.07, 32405, 2234751, 32.42, 32405, 2234751, 36.90, 32405, 2234751, 41.38, 32405, 2234762, 43.95, 32405, 2234751, 48.55, 32405, 2234751, 53.04, 32405, 2234751, 57.59
h_138, 32768, 2270902, 0.00, 32767, 2270888, 0.08, 32767, 2268068, 1.23, 32767, 2267940, 70.87, 32767, 2268068, 73.03, 32767, 2268068, 75.44, 32767, 2268068, 77.96, 32767, 2268068, 80.32, 32767, 2268068, 82.48, 32767, 2268068, 84.91, 32767, 2268068, 86.99, 32767, 2268068, 89.36, 32767, 2268068, 91.91, 32767, 2268068, 94.53
h_139, 16384, 2293868, 0.00, 16012, 2222774, 0.72, 16012, 2222774, 1.63, 16012, 2222774, 6.28, 16012, 2222774, 7.61, 16012, 2222774, 8.88, 16012, 2222774, 10.15, 16012, 2222774, 11.58, 16012, 2222774, 12.88, 16012, 2222774, 14.24, 16012, 2222774, 15.53, 16012, 2222774, 16.93, 16012, 2222774, 18.25, 16012, 2222774, 19.68
h_140, 131068, 2199584, 0.00, 128579, 2121072, 0.19, 90966, 989004, 5.12, 39201, 184347, 35.18, 39318, 185511, 62.20, 39629, 187972, 84.16, 39759, 187931, 111.61, 39317, 185498, 139.93, 39318, 185511, 166.88, 39317, 185498, 194.60, 39323, 185542, 221.24, 39317, 185498, 249.09, 40765, 198343, 275.01, 39317, 185498, 302.06
h_141, 65536, 2321780, 0.00, 65533, 2321715, 0.12, 65528, 2256565, 2.60, 65492, 2249616, 45.26, 65496, 2254555, 57.12, 65495, 2254492, 70.79, 65494, 2254461, 85.42, 65495, 2254524, 98.51, 65496, 2254555, 110.69, 65494, 2254461, 126.34, 65494, 2254566, 138.96, 65494, 2254461, 154.27, 65494, 2254471, 167.36, 65494, 2254461, 182.71
