id, orig-N, orig-M, orig-time, basic-N, basic-M, basic-time, known-N, known-M, known-time, all_dom-N, all_dom-M, all_dom-time, fast_dom-N, fast_dom-M, fast_dom-time, dom12-N, dom12-M, dom12-time, dom3-N, dom3-M, dom3-time, dom4-N, dom4-M, dom4-time, dom5-N, dom5-M, dom5-time, dom_nca-N, dom_nca-M, dom_nca-time, dom_nca_full-N, dom_nca_full-M, dom_nca_full-time, dom_mixed-N, dom_mixed-M, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-M, dom_mixed_full-time
e_105, 2048, 10584, 0.00, 744, 4739, 0.00, 743, 4687, 0.00, 743, 4671, 2.39, 743, 4687, 2.39, 744, 4739, 2.39, 744, 4739, 2.39, 744, 4739, 2.39, 744, 4739, 3.27, 744, 4739, 3.27, 744, 4703, 4.31, 744, 4739, 4.31, 744, 4739, 4.31
e_106, 16349, 119809, 0.00, 15102, 113570, 0.01, 10785, 68565, 0.19, 8017, 40370, 1.34, 8018, 40384, 2.38, 10006, 64548, 2.90, 11547, 76998, 3.06, 11506, 76628, 3.26, 8111, 49635, 3.51, 15102, 113570, 3.52, 14603, 97152, 3.57, 15102, 113570, 3.58, 15102, 113570, 3.60
e_107, 16316, 104833, 0.00, 13722, 93444, 0.01, 8470, 46905, 0.19, 6498, 29524, 1.08, 6520, 29677, 1.82, 9266, 57215, 2.05, 9415, 57532, 2.19, 9253, 56081, 2.33, 6700, 39122, 2.62, 13722, 93444, 2.64, 12692, 71929, 2.73, 13722, 93444, 2.74, 13722, 93444, 2.76
e_108, 2048, 30272, 0.00, 2043, 30259, 0.00, 2011, 28323, 0.01, 1686, 19908, 0.09, 1686, 19908, 0.15, 1720, 21639, 0.20, 1932, 27140, 0.23, 1929, 27060, 0.25, 1686, 21157, 0.31, 2043, 30259, 0.32, 2043, 29498, 0.32, 2043, 30259, 0.33, 2043, 30259, 0.33
e_109, 16382, 149298, 0.00, 6242, 28840, 0.08, 6242, 28840, 0.13, 6242, 28840, 0.20, 6242, 28840, 0.26, 6242, 28840, 0.30, 6242, 28840, 0.34, 6242, 28840, 0.39, 6242, 28840, 0.43, 6228, 28728, 0.47, 6242, 28840, 0.52, 6242, 28840, 0.56, 6242, 28840, 0.60
e_110, 2048, 6990, 0.00, 613, 3121, 0.00, 611, 3083, 0.00, 611, 3069, 1.40, 611, 3083, 1.41, 613, 3121, 1.41, 613, 3121, 1.41, 613, 3121, 1.41, 613, 3121, 2.13, 613, 3121, 2.13, 612, 3078, 2.77, 613, 3121, 2.77, 613, 3121, 2.77
e_111, 2048, 31904, 0.00, 1241, 12812, 0.01, 1241, 12812, 0.02, 1241, 12812, 0.04, 1241, 12812, 0.05, 1241, 12812, 0.06, 1241, 12812, 0.07, 1241, 12812, 0.08, 1241, 12812, 0.09, 1241, 12812, 0.10, 1241, 12812, 0.11, 1241, 12812, 0.11, 1241, 12812, 0.12
e_112, 2048, 30308, 0.00, 2048, 30308, 0.00, 1981, 28075, 0.01, 1664, 19725, 0.10, 1664, 19725, 0.17, 1686, 21398, 0.20, 1915, 26793, 0.22, 1915, 26793, 0.24, 1664, 20949, 0.29, 2048, 30308, 0.29, 2048, 29547, 0.30, 2048, 30308, 0.30, 2048, 30308, 0.30
e_113, 1024, 25750, 0.00, 664, 11626, 0.01, 664, 11626, 0.02, 664, 11626, 0.04, 664, 11626, 0.05, 664, 11626, 0.06, 664, 11626, 0.07, 664, 11626, 0.08, 664, 11626, 0.09, 664, 11626, 0.09, 664, 11626, 0.10, 664, 11626, 0.11, 664, 11626, 0.11
e_114, 2044, 23899, 0.00, 2001, 23591, 0.00, 1933, 19544, 0.03, 1813, 16599, 0.73, 1837, 17696, 0.97, 1924, 22073, 1.00, 1914, 21946, 1.03, 1865, 21134, 1.10, 1830, 20432, 1.24, 2001, 23591, 1.25, 1994, 19588, 1.32, 2001, 23591, 1.32, 2001, 23591, 1.33
e_115, 32766, 304304, 0.00, 32537, 303055, 0.03, 29229, 259159, 0.26, 20708, 127527, 1.96, 20708, 127527, 4.02, 21213, 142092, 5.27, 30703, 271761, 5.82, 30700, 271661, 6.33, 20719, 137308, 7.09, 32537, 303055, 7.12, 32516, 297952, 7.23, 32537, 303055, 7.25, 32537, 303055, 7.28
e_116, 1024, 24462, 0.00, 1024, 24462, 0.00, 1019, 23171, 0.01, 938, 19654, 0.07, 938, 19654, 0.12, 942, 20978, 0.14, 983, 22458, 0.15, 983, 22458, 0.17, 938, 20773, 0.19, 1024, 24462, 0.19, 1024, 23615, 0.20, 1024, 24462, 0.20, 1024, 24462, 0.20
e_117, 32764, 304790, 0.00, 32505, 303380, 0.03, 29455, 261485, 0.28, 20471, 124413, 1.86, 20471, 124413, 4.02, 21016, 139027, 5.35, 30718, 272173, 5.65, 30708, 272131, 5.94, 20481, 134010, 6.81, 32505, 303380, 6.84, 32493, 298150, 6.95, 32505, 303380, 6.97, 32505, 303380, 7.00
e_118, 32711, 240624, 0.00, 29866, 226347, 0.03, 21797, 134183, 0.52, 17359, 87646, 3.35, 17381, 87968, 5.47, 22882, 156043, 6.20, 22721, 153358, 6.83, 22441, 150542, 7.42, 17791, 112821, 8.33, 29866, 226347, 8.37, 28528, 182848, 8.57, 29866, 226347, 8.61, 29866, 226347, 8.65
e_119, 32751, 272707, 0.00, 31628, 266728, 0.03, 26485, 194384, 0.54, 21132, 123334, 3.48, 21133, 123353, 5.54, 23584, 168723, 6.76, 26817, 202861, 7.15, 26766, 202209, 7.50, 21272, 146424, 8.32, 31628, 266728, 8.35, 31271, 239653, 8.46, 31628, 266728, 8.48, 31628, 266728, 8.51
e_120, 2048, 28679, 0.00, 2038, 28635, 0.00, 2001, 25511, 0.01, 1822, 20930, 0.09, 1822, 20930, 0.17, 1858, 24048, 0.20, 1917, 25441, 0.22, 1910, 25296, 0.24, 1824, 23336, 0.27, 2038, 28635, 0.27, 2036, 26589, 0.28, 2038, 28635, 0.28, 2038, 28635, 0.29
e_121, 1024, 5480, 0.00, 525, 3412, 0.00, 515, 3295, 0.00, 515, 3292, 0.99, 515, 3293, 0.99, 525, 3412, 0.99, 525, 3412, 0.99, 525, 3412, 0.99, 525, 3412, 1.22, 525, 3412, 1.22, 525, 3387, 1.56, 525, 3412, 1.56, 525, 3412, 1.56
e_122, 32766, 305033, 0.00, 32563, 303900, 0.03, 29473, 262548, 0.35, 20399, 124974, 2.77, 20399, 124974, 4.32, 20873, 138623, 5.49, 30762, 272494, 5.78, 30781, 272625, 6.08, 20403, 134591, 7.10, 32563, 303900, 7.12, 32531, 298431, 7.23, 32563, 303900, 7.26, 32563, 303900, 7.28
e_123, 32735, 256256, 0.00, 30893, 247080, 0.03, 24661, 164765, 0.40, 19872, 108095, 3.01, 19876, 108147, 5.35, 23937, 168834, 6.44, 25126, 179503, 7.07, 25086, 178944, 7.54, 20139, 133793, 8.26, 30893, 247080, 8.28, 30078, 210591, 8.43, 30893, 247080, 8.45, 30893, 247080, 8.48
e_124, 32760, 288288, 0.00, 32156, 285096, 0.03, 28164, 226463, 0.31, 21596, 132639, 2.85, 21596, 132639, 4.66, 23139, 164612, 5.63, 28633, 232006, 6.03, 28629, 232073, 6.42, 21628, 150094, 7.21, 32156, 285096, 7.24, 31970, 268974, 7.35, 32156, 285096, 7.38, 32156, 285096, 7.41
e_125, 32759, 288748, 0.00, 32168, 285568, 0.03, 28018, 225376, 0.38, 21233, 129811, 2.90, 21233, 129812, 4.70, 22798, 162062, 6.36, 28642, 232311, 6.70, 28660, 232606, 7.04, 21322, 147351, 8.04, 32168, 285568, 8.08, 32037, 269474, 8.25, 32168, 285568, 8.30, 32168, 285568, 8.34
e_126, 32762, 288979, 0.00, 32235, 286024, 0.03, 28000, 226927, 0.55, 21306, 131754, 2.80, 21306, 131754, 4.67, 22710, 162184, 6.08, 28471, 230537, 6.66, 28450, 230382, 7.06, 21351, 148974, 7.89, 32235, 286024, 7.93, 32104, 270122, 8.16, 32235, 286024, 8.21, 32235, 286024, 8.23
e_127, 2046, 25492, 0.00, 2024, 25366, 0.00, 1975, 21042, 0.03, 1853, 18178, 0.19, 1853, 18342, 0.38, 1933, 23390, 0.41, 1933, 23186, 0.43, 1913, 22748, 0.46, 1864, 21915, 0.54, 2024, 25366, 0.54, 2023, 21625, 0.56, 2024, 25366, 0.56, 2024, 25366, 0.56
e_128, 32748, 272272, 0.00, 31638, 266518, 0.03, 26579, 194325, 0.39, 21130, 123661, 3.14, 21132, 123679, 5.16, 23857, 170905, 6.10, 26768, 201950, 6.63, 26681, 201225, 7.24, 21307, 146614, 7.93, 31638, 266518, 7.96, 31262, 239821, 8.10, 31638, 266518, 8.13, 31638, 266518, 8.15
e_129, 32732, 256665, 0.00, 30901, 247147, 0.03, 24068, 160887, 0.47, 19276, 104253, 3.19, 19291, 104451, 5.79, 23419, 164973, 6.76, 24915, 176645, 7.15, 24744, 174951, 7.56, 19527, 129030, 8.44, 30901, 247147, 8.47, 30146, 210780, 8.70, 30901, 247147, 8.74, 30901, 247147, 8.78
e_130, 32759, 272924, 0.00, 31590, 266651, 0.03, 26044, 191638, 0.38, 20256, 118730, 2.59, 20257, 118742, 5.04, 23186, 166238, 6.20, 26438, 199827, 6.81, 26431, 199830, 7.36, 20419, 140626, 8.40, 31590, 266651, 8.44, 31217, 239828, 8.61, 31590, 266651, 8.65, 31590, 266651, 8.69
e_131, 32719, 240240, 0.00, 29886, 226224, 0.03, 21915, 135119, 0.51, 17707, 90989, 3.90, 17745, 91255, 6.43, 22929, 156283, 7.14, 23277, 157939, 7.58, 22887, 154830, 8.17, 18120, 116947, 8.98, 29886, 226224, 9.01, 28629, 183342, 9.23, 29886, 226224, 9.26, 29886, 226224, 9.30
e_132, 2048, 31866, 0.00, 1233, 12588, 0.01, 1233, 12588, 0.03, 1233, 12588, 0.04, 1233, 12588, 0.06, 1233, 12588, 0.07, 1233, 12588, 0.08, 1233, 12588, 0.09, 1233, 12588, 0.10, 1233, 12588, 0.11, 1233, 12588, 0.12, 1233, 12588, 0.12, 1233, 12588, 0.13
e_133, 2046, 22332, 0.00, 1933, 21704, 0.00, 1805, 17946, 0.04, 1679, 14973, 1.09, 1721, 16455, 1.35, 1807, 19982, 1.37, 1807, 19944, 1.40, 1805, 19852, 1.44, 1752, 19196, 1.55, 1933, 21704, 1.55, 1898, 18783, 2.12, 1933, 21704, 2.12, 1933, 21704, 2.12
e_134, 32741, 256870, 0.00, 30849, 246884, 0.03, 23914, 160821, 0.48, 18940, 104135, 3.08, 18946, 104220, 5.77, 22950, 161577, 6.99, 24722, 176673, 7.46, 24498, 174726, 8.11, 19133, 128311, 8.80, 30849, 246884, 8.82, 30056, 210471, 8.94, 30849, 246884, 8.96, 30849, 246884, 9.00
e_135, 32716, 240816, 0.00, 29867, 226939, 0.03, 21426, 132930, 0.73, 16901, 87088, 4.21, 16912, 87256, 6.61, 22290, 151890, 7.55, 22767, 154473, 8.21, 22370, 151230, 8.80, 17283, 111406, 9.69, 29867, 226939, 9.71, 28629, 184354, 9.92, 29867, 226939, 9.96, 29867, 226939, 9.99
e_136, 65532, 288528, 0.00, 61731, 268040, 0.05, 25763, 93371, 0.43, 17309, 53146, 2.21, 17309, 53146, 3.79, 18095, 58071, 4.45, 60301, 259687, 4.81, 60284, 259589, 5.17, 17733, 56630, 6.01, 61731, 268040, 6.05, 61599, 265596, 6.19, 61731, 268040, 6.23, 61731, 268040, 6.27
e_137, 2048, 7003, 0.00, 640, 3188, 0.00, 637, 3139, 0.00, 636, 3121, 0.65, 637, 3139, 0.66, 640, 3188, 0.66, 640, 3188, 0.66, 640, 3188, 0.66, 640, 3188, 0.83, 640, 3188, 0.83, 637, 3133, 1.02, 640, 3188, 1.02, 640, 3188, 1.02
e_138, 65530, 273310, 0.00, 56569, 229701, 0.05, 14074, 44775, 0.32, 11063, 31280, 0.88, 11063, 31280, 1.36, 11992, 36658, 1.82, 51416, 203393, 2.13, 51376, 203241, 2.54, 11064, 33497, 3.10, 56569, 229701, 3.14, 55691, 220773, 3.27, 56569, 229701, 3.31, 56569, 229701, 3.34
e_139, 65535, 288492, 0.00, 61700, 267847, 0.05, 25698, 93357, 0.44, 17765, 55178, 2.17, 17765, 55178, 3.55, 18312, 59325, 4.28, 60354, 259861, 4.54, 60354, 259861, 4.74, 18041, 58306, 5.38, 61700, 267847, 5.44, 61536, 265195, 5.63, 61700, 267847, 5.67, 61700, 267847, 5.70
e_140, 65522, 273600, 0.00, 56347, 228891, 0.06, 14901, 47577, 0.43, 11297, 31607, 1.30, 11297, 31607, 2.19, 12142, 36728, 2.90, 51607, 204616, 3.29, 51610, 204622, 3.69, 11300, 33847, 4.35, 56347, 228891, 4.39, 55498, 220418, 4.52, 56347, 228891, 4.56, 56347, 228891, 4.59
e_141, 65536, 303686, 0.00, 29950, 105126, 0.26, 29848, 104670, 0.44, 29922, 104986, 0.75, 29856, 104680, 0.97, 29874, 104776, 1.14, 29824, 104604, 1.31, 29810, 104510, 1.48, 29883, 104870, 1.67, 29782, 104406, 1.83, 29811, 104592, 2.01, 29819, 104568, 2.17, 29854, 104698, 2.32
e_142, 65527, 273337, 0.00, 56843, 230657, 0.05, 13916, 44077, 0.35, 10809, 30244, 0.92, 10809, 30244, 1.43, 11750, 35808, 2.13, 52040, 205935, 2.53, 52073, 206111, 2.81, 10809, 32542, 3.18, 56843, 230657, 3.21, 55844, 221225, 3.35, 56843, 230657, 3.38, 56843, 230657, 3.41
e_143, 65536, 303696, 0.00, 28936, 100488, 0.38, 28874, 100276, 0.64, 28856, 100134, 0.94, 28795, 99966, 1.27, 28900, 100330, 1.43, 28917, 100396, 1.58, 28908, 100400, 1.74, 28929, 100454, 1.92, 28830, 100108, 2.07, 28839, 100150, 2.23, 28859, 100208, 2.38, 28892, 100294, 2.55
e_144, 65536, 303996, 0.00, 29833, 104714, 0.26, 29693, 104100, 0.43, 29733, 104338, 0.90, 29687, 104112, 1.24, 29752, 104414, 1.50, 29722, 104240, 1.78, 29774, 104494, 2.04, 29739, 104340, 2.34, 29676, 104090, 2.57, 29757, 104426, 2.75, 29758, 104446, 2.91, 29768, 104448, 3.06
e_145, 2048, 27086, 0.00, 2037, 27060, 0.00, 1994, 23196, 0.02, 1862, 20171, 0.13, 1862, 20191, 0.21, 1928, 24693, 0.23, 1933, 24527, 0.25, 1930, 24464, 0.27, 1868, 23422, 0.31, 2037, 27060, 0.31, 2032, 23972, 0.32, 2037, 27060, 0.32, 2037, 27060, 0.32
e_146, 65532, 288796, 0.00, 61761, 268581, 0.05, 26036, 94451, 0.42, 17413, 53134, 1.77, 17413, 53134, 2.86, 18168, 57862, 3.79, 60420, 260645, 4.07, 60410, 260602, 4.30, 17810, 56510, 5.00, 61761, 268581, 5.04, 61618, 266024, 5.27, 61761, 268581, 5.33, 61761, 268581, 5.39
e_147, 1024, 25052, 0.00, 721, 12910, 0.01, 721, 12910, 0.01, 721, 12910, 0.03, 721, 12910, 0.04, 721, 12910, 0.04, 721, 12910, 0.05, 721, 12910, 0.06, 721, 12910, 0.07, 721, 12910, 0.07, 721, 12910, 0.08, 721, 12910, 0.09, 721, 12910, 0.10
e_148, 2048, 25737, 0.00, 2010, 25512, 0.00, 1921, 21214, 0.04, 1800, 18478, 0.29, 1806, 18901, 0.46, 1915, 23660, 0.48, 1910, 23523, 0.50, 1883, 23108, 0.52, 1812, 22078, 0.55, 2010, 25512, 0.56, 1990, 21747, 0.57, 2010, 25512, 0.57, 2010, 25512, 0.57
e_149, 1024, 3624, 0.00, 400, 1987, 0.00, 392, 1921, 0.00, 389, 1903, 5.59, 392, 1921, 5.60, 400, 1987, 5.60, 400, 1987, 5.60, 400, 1987, 5.64, 400, 1987, 8.61, 400, 1987, 8.61, 389, 1906, 10.76, 400, 1987, 10.76, 400, 1987, 10.76
e_150, 1024, 22042, 0.00, 1024, 22042, 0.00, 1018, 20063, 0.02, 970, 18353, 0.10, 970, 18373, 0.15, 982, 20671, 0.17, 994, 20908, 0.18, 993, 20893, 0.19, 971, 20236, 0.24, 1024, 22042, 0.24, 1022, 20293, 0.25, 1024, 22042, 0.25, 1024, 22042, 0.25
e_151, 65534, 653240, 0.00, 65153, 651037, 0.06, 61127, 581170, 0.90, 44733, 305187, 5.10, 44733, 305187, 9.90, 45514, 336604, 14.00, 61688, 584136, 14.81, 61705, 584231, 15.75, 44752, 327968, 17.93, 65153, 651037, 17.99, 65113, 638942, 18.28, 65153, 651037, 18.37, 65153, 651037, 18.46
e_152, 65531, 618237, 0.00, 64757, 613941, 0.06, 59136, 508459, 1.07, 46916, 316924, 7.99, 46917, 316948, 13.84, 50015, 391428, 17.66, 57976, 502782, 19.17, 57933, 502196, 20.47, 47004, 358034, 22.89, 64757, 613941, 22.99, 64550, 578302, 23.35, 64757, 613941, 23.43, 64757, 613941, 23.51
e_153, 2043, 22306, 0.00, 1971, 21826, 0.00, 1881, 18161, 0.04, 1770, 15612, 0.59, 1794, 16789, 0.82, 1894, 20703, 0.84, 1895, 20517, 0.86, 1887, 20414, 0.89, 1846, 19821, 0.93, 1971, 21826, 0.94, 1950, 18676, 1.00, 1971, 21826, 1.00, 1971, 21826, 1.00
e_154, 65536, 653641, 0.00, 65157, 651490, 0.06, 61101, 582135, 0.76, 44975, 308997, 5.28, 44975, 308997, 9.75, 45826, 341642, 13.31, 61716, 586339, 14.41, 61691, 586259, 15.33, 44988, 331825, 17.75, 65157, 651490, 17.81, 65133, 639304, 18.05, 65157, 651490, 18.11, 65157, 651490, 18.17
e_155, 65529, 619239, 0.00, 64752, 614915, 0.06, 58984, 508011, 0.69, 47071, 320780, 6.18, 47074, 320816, 11.16, 50175, 395676, 14.27, 58183, 506671, 15.35, 58130, 506121, 16.36, 47207, 362484, 18.41, 64752, 614915, 18.47, 64543, 579216, 18.73, 64752, 614915, 18.81, 64752, 614915, 18.90
e_156, 65522, 584478, 0.00, 63837, 575281, 0.06, 56009, 438565, 1.17, 45733, 293499, 7.54, 45734, 293530, 14.10, 51121, 400967, 17.58, 54809, 446629, 18.98, 54658, 445060, 19.98, 46028, 346951, 22.03, 63837, 575281, 22.09, 63137, 515185, 22.42, 63837, 575281, 22.48, 63837, 575281, 22.53
e_157, 65536, 652583, 0.00, 65181, 650588, 0.06, 61067, 579859, 0.70, 44909, 306105, 4.95, 44909, 306105, 9.32, 45943, 339843, 11.57, 61491, 580660, 12.35, 61472, 580411, 13.48, 44918, 328861, 16.03, 65181, 650588, 16.12, 65148, 638271, 16.50, 65181, 650588, 16.59, 65181, 650588, 16.68
e_158, 65521, 584837, 0.00, 63834, 575553, 0.06, 55990, 440213, 0.92, 45911, 298034, 7.04, 45936, 298230, 12.95, 51092, 403083, 15.62, 55103, 450469, 16.67, 54904, 448066, 17.62, 46152, 351215, 19.64, 63834, 575553, 19.70, 63213, 516393, 20.10, 63834, 575553, 20.18, 63834, 575553, 20.26
e_159, 65503, 550097, 0.00, 62512, 534038, 0.06, 52301, 374322, 1.38, 43177, 257964, 9.83, 43182, 258132, 17.46, 50731, 390121, 19.74, 52242, 402683, 21.12, 51841, 398167, 22.40, 43790, 318379, 24.16, 62512, 534038, 24.21, 61214, 454749, 24.54, 62512, 534038, 24.59, 62512, 534038, 24.64
e_160, 2048, 32172, 0.00, 1271, 12870, 0.01, 1271, 12870, 0.02, 1271, 12870, 0.04, 1271, 12870, 0.06, 1271, 12870, 0.07, 1271, 12870, 0.07, 1271, 12870, 0.08, 1271, 12870, 0.10, 1271, 12870, 0.10, 1271, 12870, 0.11, 1271, 12870, 0.12, 1271, 12870, 0.13
e_161, 2048, 28713, 0.00, 2042, 28658, 0.00, 1987, 25450, 0.02, 1815, 21206, 0.12, 1815, 21208, 0.20, 1866, 24419, 0.24, 1904, 25514, 0.28, 1898, 25452, 0.31, 1817, 23571, 0.37, 2042, 28658, 0.37, 2040, 26613, 0.39, 2042, 28658, 0.39, 2042, 28658, 0.39
e_162, 131066, 573836, 0.00, 123407, 533092, 0.16, 48574, 174279, 1.25, 33641, 102880, 4.82, 33641, 102880, 8.05, 35571, 113426, 10.25, 120667, 517032, 11.13, 120657, 516977, 11.77, 34671, 110133, 13.25, 123407, 533092, 13.33, 123188, 528234, 13.61, 123407, 533092, 13.69, 123407, 533092, 13.77
e_163, 131067, 574081, 0.00, 123088, 530853, 0.10, 49103, 175843, 1.40, 35070, 106913, 4.98, 35070, 106913, 7.84, 36032, 114981, 9.71, 120515, 515942, 10.44, 120534, 516040, 11.23, 35070, 111302, 13.23, 123088, 530853, 13.34, 122767, 525592, 13.78, 123088, 530853, 13.90, 123088, 530853, 14.02
e_164, 65497, 549544, 0.00, 62806, 534981, 0.06, 52341, 373712, 1.31, 43635, 261970, 12.33, 43665, 262327, 19.70, 51412, 394723, 22.24, 52507, 405430, 23.32, 51901, 399285, 24.78, 44171, 322396, 26.73, 62806, 534981, 26.78, 61389, 455227, 27.09, 62806, 534981, 27.15, 62806, 534981, 27.20
e_165, 131072, 603932, 0.00, 56712, 196378, 0.64, 56385, 195114, 1.22, 56610, 196002, 2.02, 56501, 195548, 2.47, 56580, 195866, 2.85, 56436, 195332, 3.21, 56560, 195846, 3.57, 56643, 196134, 3.97, 56565, 195782, 4.34, 56583, 195834, 4.74, 56538, 195732, 5.06, 56508, 195558, 5.37
e_166, 65519, 583890, 0.00, 63962, 575286, 0.06, 56092, 438456, 1.18, 46416, 298453, 8.28, 46449, 298728, 15.02, 51789, 408076, 18.09, 55312, 450411, 19.56, 55152, 448342, 20.45, 46724, 352852, 22.65, 63962, 575286, 22.70, 63247, 514934, 23.02, 63962, 575286, 23.08, 63962, 575286, 23.16
e_167, 1024, 5487, 0.00, 563, 3546, 0.00, 563, 3527, 0.00, 563, 3526, 1.54, 563, 3527, 1.55, 563, 3546, 1.55, 563, 3546, 1.55, 563, 3546, 1.55, 563, 3546, 2.17, 563, 3546, 2.17, 563, 3538, 2.74, 563, 3546, 2.74, 563, 3546, 2.74
e_168, 65502, 550435, 0.00, 62564, 534652, 0.06, 52174, 374537, 1.04, 43439, 263785, 9.24, 43459, 264138, 16.74, 51217, 396412, 19.22, 51909, 401677, 20.34, 51398, 395946, 21.58, 43993, 324206, 24.05, 62564, 534652, 24.13, 61232, 455605, 24.62, 62564, 534652, 24.70, 62564, 534652, 24.78
e_169, 131072, 604300, 0.00, 55556, 191594, 0.51, 55223, 190378, 0.83, 55359, 190808, 1.40, 55350, 190766, 1.80, 55379, 190922, 2.11, 55321, 190734, 2.42, 55465, 191244, 2.85, 55164, 190080, 3.48, 55447, 191134, 3.96, 55312, 190652, 4.45, 55404, 191002, 4.87, 55272, 190532, 5.30
e_170, 131063, 573737, 0.00, 123213, 531438, 0.10, 48226, 172342, 1.23, 34282, 104389, 3.68, 34282, 104389, 5.69, 34901, 110983, 7.08, 120552, 515918, 7.56, 120543, 515894, 8.05, 34284, 108575, 9.57, 123213, 531438, 9.70, 122890, 526169, 10.14, 123213, 531438, 10.26, 123213, 531438, 10.38
e_171, 131072, 604042, 0.00, 54842, 188124, 0.51, 54643, 187428, 0.83, 54626, 187324, 1.38, 54645, 187384, 1.78, 54662, 187442, 2.10, 54534, 187030, 2.40, 54738, 187706, 2.69, 54584, 187274, 3.05, 54560, 187010, 3.34, 54701, 187602, 3.65, 54564, 187118, 3.93, 54584, 187188, 4.22
e_172, 4096, 67676, 0.00, 4091, 67650, 0.00, 4027, 63480, 0.03, 3540, 49143, 0.20, 3540, 49143, 0.35, 3562, 52592, 0.45, 3880, 61227, 0.49, 3889, 61375, 0.53, 3540, 52071, 0.64, 4091, 67650, 0.65, 4091, 65827, 0.67, 4091, 67650, 0.67, 4091, 67650, 0.67
e_173, 1024, 23175, 0.00, 1024, 23175, 0.00, 1017, 21012, 0.01, 992, 19959, 0.07, 992, 19980, 0.10, 999, 22235, 0.11, 1001, 22205, 0.12, 1000, 22183, 0.13, 992, 21978, 0.15, 1024, 23175, 0.15, 1024, 21270, 0.16, 1024, 23175, 0.16, 1024, 23175, 0.16
e_174, 1010, 2048, 0.00, 236, 868, 0.00, 235, 870, 0.00, 235, 870, 0.32, 235, 870, 0.32, 236, 868, 0.32, 236, 868, 0.32, 236, 868, 0.33, 236, 868, 0.45, 236, 868, 0.45, 236, 868, 0.47, 236, 868, 0.47, 236, 868, 0.47
e_175, 2043, 22520, 0.00, 1962, 22087, 0.00, 1839, 18320, 0.04, 1683, 14974, 0.64, 1705, 16147, 0.88, 1854, 20517, 0.90, 1808, 20066, 0.93, 1769, 19498, 0.97, 1716, 18622, 1.07, 1962, 22087, 1.08, 1931, 18859, 1.33, 1962, 22087, 1.33, 1962, 22087, 1.33
e_176, 4096, 66372, 0.00, 4096, 66372, 0.00, 4043, 62465, 0.02, 3617, 49798, 0.21, 3617, 49798, 0.37, 3644, 53370, 0.45, 3921, 60900, 0.49, 3921, 60900, 0.53, 3617, 52793, 0.62, 4096, 66372, 0.63, 4096, 64567, 0.65, 4096, 66372, 0.65, 4096, 66372, 0.65
e_177, 32766, 320320, 0.00, 15212, 78752, 0.25, 15212, 78752, 0.40, 15212, 78752, 0.63, 15212, 78752, 0.85, 15207, 78726, 1.09, 15212, 78752, 1.32, 15212, 78752, 1.55, 15207, 78726, 1.82, 15212, 78752, 1.96, 15212, 78752, 2.11, 15207, 78726, 2.26, 15207, 78726, 2.41
e_178, 4096, 66408, 0.00, 4096, 66408, 0.00, 4059, 62771, 0.03, 3562, 47917, 0.20, 3562, 47917, 0.34, 3600, 51653, 0.41, 3867, 59053, 0.46, 3868, 59090, 0.50, 3562, 50852, 0.58, 4096, 66408, 0.58, 4096, 64694, 0.60, 4096, 66408, 0.60, 4096, 66408, 0.61
e_179, 2048, 27346, 0.00, 2027, 27248, 0.00, 1976, 23241, 0.02, 1864, 20693, 0.13, 1864, 20699, 0.21, 1929, 25147, 0.24, 1918, 24766, 0.26, 1909, 24574, 0.27, 1874, 23888, 0.31, 2027, 27248, 0.31, 2017, 24195, 0.32, 2027, 27248, 0.32, 2027, 27248, 0.32
e_180, 32765, 320832, 0.00, 14949, 77906, 0.25, 14949, 77906, 0.40, 14949, 77906, 0.64, 14949, 77906, 0.81, 14949, 77906, 0.96, 14949, 77906, 1.11, 14949, 77906, 1.25, 14949, 77906, 1.51, 14949, 77906, 1.74, 14949, 77906, 1.99, 14949, 77906, 2.22, 14949, 77906, 2.45
e_181, 32767, 321088, 0.00, 15090, 78324, 0.24, 15090, 78324, 0.38, 15090, 78324, 0.68, 15090, 78324, 0.95, 15090, 78324, 1.17, 15090, 78324, 1.39, 15090, 78324, 1.60, 15085, 78298, 1.79, 15090, 78324, 1.92, 15090, 78324, 2.07, 15090, 78324, 2.21, 15090, 78324, 2.34
e_182, 1002, 2048, 0.00, 240, 877, 0.00, 240, 876, 0.00, 240, 876, 0.14, 240, 876, 0.14, 240, 877, 0.14, 240, 877, 0.14, 240, 877, 0.14, 240, 877, 0.18, 240, 877, 0.18, 240, 876, 0.19, 240, 877, 0.19, 240, 877, 0.19
e_183, 1024, 5471, 0.00, 549, 3678, 0.00, 548, 3650, 0.00, 548, 3636, 5.24, 548, 3650, 5.25, 549, 3678, 5.25, 549, 3678, 5.25, 549, 3678, 5.25, 549, 3678, 7.51, 549, 3678, 7.51, 548, 3648, 10.98, 549, 3678, 10.98, 549, 3678, 10.98
e_184, 131065, 1315170, 0.00, 129909, 1308043, 0.12, 121996, 1113877, 1.71, 100715, 746203, 18.65, 100723, 746277, 34.23, 106253, 907661, 44.73, 117833, 1088483, 47.62, 117736, 1087401, 49.93, 101000, 841547, 55.19, 129909, 1308043, 55.30, 129635, 1230299, 56.03, 129909, 1308043, 56.15, 129909, 1308043, 56.27
